  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94570160900        1.94328391600        1.88298373500        1.89175890900       Residual    12019999.9905      MLUPs    888.111513095    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94142761600        1.94142442100        1.88296946400        1.89203922100       Residual    1999999.99999      MLUPs    890.066663191    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94106569400        1.94106278600        1.88265782000        1.89163127200       Residual    425925.925796      MLUPs    890.232620844    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94114671900        1.94114027000        1.88287774800        1.89166533300       Residual    126543.209849      MLUPs    890.195461830    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94111174300        1.94110436300        1.88286802300        1.89161816000       Residual    51826.1316872      MLUPs    890.211501853    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94123827000        1.94123449100        1.88299703100        1.89182059000       Residual    26702.1350985      MLUPs    890.153479202    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94115371000        1.94115104600        1.88279850400        1.89168333100       Residual    15893.9988845      MLUPs    890.192255821    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94128420000        1.94128142200        1.88299918600        1.89184945800       Residual    10378.2429902      MLUPs    890.132418530    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94108349800        1.94108092500        1.88285844300        1.89164386100       Residual    7222.26330355      MLUPs    890.224455455    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.94127047300        1.94126662600        1.88312837200        1.89186135400       Residual    5266.18987010      MLUPs    890.138712783    
