  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3986160990        15.3986098080        15.0634494590        15.1169891990       Residual    32033333.3073      MLUPs    448.871506086    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3891282440        15.3891272530        15.0615033340        15.1162800110       Residual    5333333.33307      MLUPs    449.148248712    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3878995730        15.3878985080        15.0623554010        15.1151107600       Residual    1135802.46871      MLUPs    449.184111659    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3883943640        15.3883931940        15.0605370210        15.1156842550       Residual    337448.559451      MLUPs    449.169668810    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3892975700        15.3892967850        15.0640351020        15.1163914420       Residual    138203.017822      MLUPs    449.143306805    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3883207370        15.3883192890        15.0616094670        15.1156831240       Residual    71205.6936011      MLUPs    449.171817909    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3900815250        15.3900807590        15.0615479280        15.1172627910       Residual    42383.9970368      MLUPs    449.120427905    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3898263160        15.3898249950        15.0610082270        15.1169088680       Residual    27675.3146441      MLUPs    449.127875655    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3907468590        15.3907462110        15.0628049930        15.1179458730       Residual    19259.3688045      MLUPs    449.101012662    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3893364870        15.3893355380        15.0606504120        15.1166996510       Residual    14043.1729836      MLUPs    449.142170999    
