  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.3041357160        15.3029579960        15.0514053360        15.0927694970       Residual    48039999.9610      MLUPs    903.285246324    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2971665060        15.2971634150        15.0510335660        15.0931546890       Residual    7999999.99969      MLUPs    903.696772509    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2965959220        15.2965879850        15.0511358830        15.0925554460       Residual    1703703.70306      MLUPs    903.730481637    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2968283620        15.2968267280        15.0511088630        15.0928539530       Residual    506172.839227      MLUPs    903.716749175    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2964073080        15.2963990400        15.0510058380        15.0923469360       Residual    207304.526726      MLUPs    903.741625183    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2963150820        15.2963135270        15.0506988090        15.0923044030       Residual    106808.540404      MLUPs    903.747074109    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2966878670        15.2966837480        15.0509182490        15.0925684760       Residual    63575.9955490      MLUPs    903.725049514    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2964546300        15.2964523300        15.0510005890        15.0924701230       Residual    41512.9719591      MLUPs    903.738829316    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2964430540        15.2964415510        15.0507079490        15.0925077470       Residual    28889.0532118      MLUPs    903.739513245    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.2963609220        15.2963578160        15.0502378930        15.0922466890       Residual    21064.7594773      MLUPs    903.744365767    
