  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5551348860        11.5548540920        10.9208494440        11.2134072340       Residual    76053333.2723      MLUPs    1794.52686659    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5433254510        11.5433166850        10.9231530810        11.2138476480       Residual    12666666.6664      MLUPs    1796.36276288    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5435294360        11.5435233340        10.9225283580        11.2136989340       Residual    2697530.86318      MLUPs    1796.33101947    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5493487500        11.5493436870        10.9255010890        11.2152150020       Residual    801440.328970      MLUPs    1795.42591092    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5424159070        11.5424000880        10.9261364000        11.2127606620       Residual    328232.167353      MLUPs    1796.50431652    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5436722000        11.5436581920        10.9231437550        11.2137727620       Residual    169113.522305      MLUPs    1796.30880371    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5431425390        11.5431292310        10.9216692830        11.2133846610       Residual    100661.992939      MLUPs    1796.39122795    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5432822220        11.5432745840        10.9209484430        11.2135365210       Residual    65728.8722650      MLUPs    1796.36949017    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5442157350        11.5442111870        10.9223021690        11.2144583130       Residual    45741.0009183      MLUPs    1796.22422831    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    11.5461480020        11.5461432590        10.9253734390        11.2163871910       Residual    33352.5358438      MLUPs    1795.92362721    
