  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6104624280        15.6104144320        15.2839060320        15.3842428360       Residual    64046666.6147      MLUPs    1328.33989356    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6140030200        15.6140006930        15.2906780490        15.3930065770       Residual    10666666.6663      MLUPs    1328.03868255    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6231826580        15.6231799000        15.2999627030        15.4021702520       Residual    2271604.93741      MLUPs    1327.25837327    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6461017060        15.6460997450        15.3217477800        15.4250404820       Residual    674897.119005      MLUPs    1325.31415107    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6362616480        15.6362540330        15.3130080490        15.4152460480       Residual    276406.035641      MLUPs    1326.14818470    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6265595100        15.6265571180        15.3033256810        15.4056084800       Residual    142411.387205      MLUPs    1326.97155677    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6245161790        15.6245143020        15.3009610960        15.4035453550       Residual    84767.9940627      MLUPs    1327.14509444    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6227381030        15.6227364580        15.2966826610        15.4018181750       Residual    55350.6292781      MLUPs    1327.29614126    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6236424880        15.6236347100        15.2981651880        15.4027142110       Residual    38518.7376158      MLUPs    1327.21930983    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    15.6191658380        15.6191635690        15.2932905970        15.3981881800       Residual    28086.3459706      MLUPs    1327.59970763    
