  4  Maxtime , Mintime + JacobiMi , JacobiMa    24.8311802130        24.8281112250        23.0344935560        23.6328025180       Residual    48039999.9610      MLUPs    556.719410089    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.1838461360        23.1836972730        22.6851878270        22.7167884180       Residual    7999999.99969      MLUPs    596.277249206    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.1953792630        23.1953735730        22.6950209180        22.7283535780       Residual    1703703.70306      MLUPs    595.980770276    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.2001152820        23.2001112600        22.7016468610        22.7341759340       Residual    506172.839227      MLUPs    595.859108111    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.2039841930        23.2039802180        22.7072488910        22.7366561790       Residual    207304.526726      MLUPs    595.759757679    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.2145711390        23.2145619390        22.7125897970        22.7508898750       Residual    106808.540404      MLUPs    595.488062960    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.2101985250        23.2101895470        22.7089261710        22.7434193130       Residual    63575.9955490      MLUPs    595.600248103    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.1998355390        23.1998309720        22.7008023840        22.7344229550       Residual    41512.9719591      MLUPs    595.866292964    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.2065954420        23.2065882760        22.7051418960        22.7393469400       Residual    28889.0532118      MLUPs    595.692721690    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    23.2051190630        23.2051140380        22.7056242970        22.7398124820       Residual    21064.7594773      MLUPs    595.730621440    
