  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31543034700        1.31538025900        1.26425871900        1.27278690100       Residual    12019999.9905      MLUPs    1313.63853962    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31358226900        1.31357309400        1.26694709500        1.27549710200       Residual    1999999.99999      MLUPs    1315.48669678    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31345602300        1.31344956400        1.26674561700        1.27538905200       Residual    425925.925796      MLUPs    1315.61313797    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31293094500        1.31292199700        1.26637902400        1.27480683100       Residual    126543.209847      MLUPs    1316.13928865    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31290030100        1.31289944700        1.26631464000        1.27479125100       Residual    51826.1316865      MLUPs    1316.17000825    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31261398000        1.31260043900        1.26606983800        1.27447599000       Residual    26702.1350983      MLUPs    1316.45710493    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31229108500        1.31228551300        1.26573115800        1.27419910900       Residual    15893.9988843      MLUPs    1316.78102500    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31248735200        1.31248245700        1.26590771300        1.27435683200       Residual    10378.2429902      MLUPs    1316.58411593    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31242148100        1.31240665600        1.26577802700        1.27430122700       Residual    7222.26330360      MLUPs    1316.65019585    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.31211540900        1.31210741700        1.26569110100        1.27399308200       Residual    5266.18987001      MLUPs    1316.95732566    
