  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.24157442200        2.24149426400        1.96657801500        2.17246746700       Residual    12019999.9905      MLUPs    770.886740605    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.26326238000        2.26325910700        1.96541273100        2.19670302500       Residual    1999999.99999      MLUPs    763.499634541    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.21388722200        2.21388417100        1.96567950300        2.14886451700       Residual    425925.925796      MLUPs    780.527563838    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.25814410000        2.25813519700        1.96637770600        2.19174234100       Residual    126543.209847      MLUPs    765.230172866    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.29345892800        2.29344962400        1.96607962000        2.22727089000       Residual    51826.1316865      MLUPs    753.447109474    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.27635908600        2.27634665700        1.96676834600        2.21015242800       Residual    26702.1350983      MLUPs    759.106948736    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.31781392000        2.31780988600        1.96902136100        2.25252227400       Residual    15893.9988843      MLUPs    745.530081207    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.27727771600        2.27726970400        1.96581824900        2.21181321900       Residual    10378.2429902      MLUPs    758.800732936    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.30047803600        2.30047019500        1.96852392600        2.23524985500       Residual    7222.26330360      MLUPs    751.148227872    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.28703821600        2.28703630700        1.96629339600        2.22081033200       Residual    5266.18987001      MLUPs    755.562363546    
