  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.81872722500        2.81850659900        2.71607937800        2.73213747000       Residual    12019999.9905      MLUPs    613.042647289    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.81846804000        2.81846375200        2.71636397500        2.73380992900       Residual    1999999.99999      MLUPs    613.099022404    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.82028162700        2.82027366200        2.71584960700        2.73576033700       Residual    425925.925796      MLUPs    612.704768012    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.82481627800        2.82481087000        2.71539741000        2.74010251800       Residual    126543.209849      MLUPs    611.721198811    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.81872602700        2.81871531800        2.71569984200        2.73436392900       Residual    51826.1316872      MLUPs    613.042907841    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.82208687300        2.82208234700        2.71636008000        2.73734778800       Residual    26702.1350985      MLUPs    612.312830102    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.81975915500        2.81975068800        2.71628976700        2.73526034800       Residual    15893.9988845      MLUPs    612.818295824    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.81883302700        2.81882914000        2.71624568800        2.73412021300       Residual    10378.2429902      MLUPs    613.019637364    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.81961496200        2.81960665700        2.71697087500        2.73521627000       Residual    7222.26330355      MLUPs    612.849634893    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.81993204100        2.81992760100        2.71637315600        2.73554385700       Residual    5266.18987010      MLUPs    612.780724810    
