  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.15828875700        2.15822214500        1.96277828800        2.09127130500       Residual    12019999.9905      MLUPs    800.634296220    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.12882359000        2.12881491800        1.96206237600        2.06442045100       Residual    1999999.99999      MLUPs    811.715920529    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.14395779400        2.14394404400        1.96132874600        2.07853303200       Residual    425925.925796      MLUPs    805.986015600    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.11907516100        2.11906174400        1.96000930500        2.05279749700       Residual    126543.209847      MLUPs    815.450075487    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.25495700200        2.25494615600        1.96588091800        2.19053098500       Residual    51826.1316865      MLUPs    766.311729433    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.15572049800        2.15571797300        1.96042857200        2.08953430900       Residual    26702.1350983      MLUPs    801.588147259    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.14560822200        2.14560474300        1.96183821300        2.07946026800       Residual    15893.9988843      MLUPs    805.366041331    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.11940726600        2.11940199100        1.96115713400        2.05524772500       Residual    10378.2429902      MLUPs    815.322296814    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.14380858800        2.14378405000        1.96140472800        2.07946009700       Residual    7222.26330360      MLUPs    806.042111069    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    2.16358764900        2.16358431500        1.96227555300        2.09743201300       Residual    5266.18987001      MLUPs    798.673444452    
