  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57618991200        5.57615246600        5.46530201400        5.46819735500       Residual    12019999.9905      MLUPs    309.889015129    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57137750500        5.57137628400        5.46453077300        5.46775125700       Residual    1999999.99999      MLUPs    310.156688978    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57410223900        5.57410176200        5.46764271400        5.47029959700       Residual    425925.925763      MLUPs    310.005078111    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57394710800        5.57394589300        5.46822299400        5.47022895900       Residual    126543.209842      MLUPs    310.013706000    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57536733100        5.57536634800        5.46861874700        5.47167771100       Residual    51826.1316899      MLUPs    309.934735671    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57305337100        5.57305247200        5.46600039100        5.46938371100       Residual    26702.1351013      MLUPs    310.063422143    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57410085800        5.57409991000        5.46741482700        5.47046575100       Residual    15893.9988852      MLUPs    310.005154916    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57428044900        5.57427978000        5.46757125000        5.47063311600       Residual    10378.2429891      MLUPs    309.995167235    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57629786900        5.57629681900        5.46998875500        5.47252044700       Residual    7222.26330259      MLUPs    309.883015684    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.57442440400        5.57442328500        5.46830458200        5.47075596600       Residual    5266.18987024      MLUPs    309.987161860    
