  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82793565100        3.82793310100        3.76036109600        3.76445397800       Residual    12019999.9905      MLUPs    451.418246686    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82416819300        3.82416793700        3.75862181600        3.76382502400       Residual    1999999.99999      MLUPs    451.862970662    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82473241100        3.82473186800        3.76039642400        3.76433587800       Residual    425925.925763      MLUPs    451.796312607    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82350002900        3.82349891000        3.75955696400        3.76315338000       Residual    126543.209842      MLUPs    451.941934587    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82509192500        3.82509062100        3.76034856600        3.76469949800       Residual    51826.1316899      MLUPs    451.753849027    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82449965000        3.82449879300        3.75853715600        3.76411835300       Residual    26702.1351013      MLUPs    451.823809162    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82486574100        3.82486506600        3.76026045700        3.76453470700       Residual    15893.9988852      MLUPs    451.780563557    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82384224700        3.82384170100        3.75887780200        3.76352894100       Residual    10378.2429891      MLUPs    451.901487661    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82470210100        3.82470176000        3.76049098900        3.76432352600       Residual    7222.26330259      MLUPs    451.799893003    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    3.82371400800        3.82371352000        3.75840625500        3.76340585200       Residual    5266.18987024      MLUPs    451.916643448    
