  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29463086400        1.29454759200        1.25472198700        1.25718882000       Residual    12019999.9905      MLUPs    1334.74339910    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29342400400        1.29341311300        1.25468405200        1.25787089800       Residual    1999999.99999      MLUPs    1335.98881315    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29181431800        1.29180962600        1.25468827400        1.25707716200       Residual    425925.925796      MLUPs    1337.65354349    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29214307400        1.29213849000        1.25475384200        1.25735712800       Residual    126543.209847      MLUPs    1337.31320840    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29190798500        1.29190207900        1.25470624000        1.25708925200       Residual    51826.1316865      MLUPs    1337.55655980    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29191464300        1.29190981500        1.25473341600        1.25714674800       Residual    26702.1350983      MLUPs    1337.54966658    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.30162956600        1.30162095100        1.25469481800        1.26573028100       Residual    15893.9988843      MLUPs    1327.56664810    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29215412900        1.29214771500        1.25468410700        1.25739206000       Residual    10378.2429902      MLUPs    1337.30176704    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29216099700        1.29215590000        1.25486106000        1.25739434800       Residual    7222.26330360      MLUPs    1337.29465911    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    1.29198875100        1.29198211000        1.25462626300        1.25717844700       Residual    5266.18987001      MLUPs    1337.47294523    
