2 0 0.176356
2 1 0.176711
3 1 0.787565
3 0 0.787662
3 2 0.786754
4 3 1.044443
4 1 1.044272
4 0 1.044461
4 2 1.044459
5 3 1.202919
5 0 1.202910
5 4 1.202949
5 1 1.202865
5 2 1.202768
6 5 1.568861
6 0 1.568982
6 3 1.568748
6 1 1.568664
6 4 1.568986
6 2 1.568221
7 5 1.717674
7 3 1.717636
7 0 1.717525
7 2 1.717300
7 4 1.717408
7 1 1.717287
7 6 1.717690
8 1 2.031371
8 0 2.031676
8 6 2.031713
8 2 2.031406
8 3 2.031602
8 7 2.032086
8 5 2.031677
8 4 2.031489
9 2 2.173522
9 0 2.173345
9 4 2.173432
9 6 2.173269
9 3 2.173589
9 7 2.172842
9 1 2.173474
9 8 2.172125
9 5 2.173604
10 7 2.600930
10 5 2.601071
10 9 2.595587
10 1 2.601493
10 3 2.601269
10 2 2.601178
10 4 2.601003
10 8 2.600408
10 0 2.601601
10 6 2.601133
11 5 2.673335
11 1 2.673828
11 7 2.673293
11 6 2.673485
11 3 2.673577
11 9 2.672833
11 0 2.673416
11 10 2.672802
11 2 2.674107
11 4 2.674117
11 8 2.674325
12 3 3.104444
12 4 3.091415
12 9 3.103177
12 6 3.103481
12 8 3.103304
12 0 3.104243
12 1 3.104222
12 2 3.103809
12 7 3.103780
12 10 3.103210
12 11 3.098293
12 5 3.103361
13 3 3.174898
13 7 3.174198
13 9 3.174613
13 4 3.174721
13 5 3.174343
13 1 3.175097
13 2 3.174617
13 11 3.173956
13 12 3.174087
13 10 3.174028
13 6 3.174197
13 8 3.174196
13 0 3.174890
14 1 3.570549
14 4 3.571228
14 3 3.571223
14 12 3.570645
14 7 3.571825
14 11 3.571057
14 5 3.571299
14 6 3.570595
14 8 3.570656
14 13 3.565374
14 0 3.570986
14 2 3.570862
14 10 3.570382
14 9 3.570413
15 11 3.636510
15 7 3.636755
15 8 3.636891
15 3 3.637527
15 12 3.636555
15 0 3.637173
15 5 3.637615
15 14 3.636493
15 4 3.637346
15 10 3.637431
15 6 3.637669
15 2 3.637292
15 1 3.637572
15 13 3.637698
15 9 3.636460
16 13 3.998364
16 8 3.999576
16 12 3.998623
16 1 3.998942
16 14 3.998859
16 9 3.998897
16 3 3.998926
16 11 3.998858
16 10 3.998796
16 6 3.998796
16 0 3.999352
16 4 3.998629
16 7 3.999564
16 2 3.999401
16 5 3.999656
16 15 3.998787
17 9 4.111711
17 3 4.111999
17 2 4.099576
17 8 4.111328
17 4 4.111816
17 10 4.111398
17 6 4.111482
17 11 4.111567
17 16 4.110645
17 0 4.112149
17 12 4.112301
17 1 4.111905
17 14 4.111140
17 5 4.112183
17 13 4.111240
17 7 4.111772
17 15 4.111012
18 15 4.542978
18 17 4.527263
18 14 4.543027
18 13 4.542921
