2 1 1.555071
2 0 1.557676
3 0 3.486710
3 1 3.484907
3 2 3.486445
4 0 4.612936
4 2 4.612989
4 1 4.608083
4 3 4.611990
5 0 5.858395
5 2 5.859345
5 1 5.858778
5 3 5.847625
5 4 5.858595
6 0 6.720320
6 5 6.720895
6 4 6.719966
6 3 6.719842
6 2 6.720750
6 1 6.720094
7 4 7.964866
7 3 7.965026
7 0 7.965335
7 1 7.964806
7 2 7.964879
7 6 7.964964
7 5 7.964001
8 5 9.122926
8 3 9.123509
8 4 9.124187
8 6 9.123939
8 0 9.125088
8 2 9.124152
8 1 9.123693
8 7 9.124548
9 3 10.064369
9 5 10.063781
9 6 10.063236
9 1 10.074139
9 2 10.074599
9 7 10.062817
9 4 10.063218
9 8 10.074111
9 0 10.076211
10 8 11.459560
10 9 11.458230
10 4 11.458841
10 0 11.459343
10 1 11.458301
10 2 11.460215
10 5 11.457605
10 3 11.458660
10 6 11.458288
10 7 11.458217
11 2 12.540574
11 7 12.539667
11 1 12.540305
11 4 12.541108
11 3 12.540414
11 5 12.539832
11 8 12.540558
11 6 12.540945
11 9 12.539559
11 10 12.540682
11 0 12.541318
12 8 13.900441
12 7 13.899457
12 0 13.902239
12 3 13.900875
12 11 13.899774
12 2 13.900134
12 10 13.900407
12 5 13.900402
12 9 13.900296
12 4 13.901108
12 1 13.900916
12 6 13.900811
13 9 20.620462
13 8 20.619632
13 2 20.616720
13 7 20.617585
13 3 20.617886
13 5 20.618014
13 12 20.616685
13 4 20.618207
13 0 20.620410
13 6 20.618095
13 11 20.619192
13 1 20.618127
13 10 20.620566
14 8 26.620023
14 6 26.620523
14 2 26.621079
14 3 26.620528
14 5 26.621247
14 9 26.620507
14 10 26.620045
14 7 26.619691
14 4 26.620897
14 11 26.619225
14 13 26.613020
14 12 26.619727
14 0 26.621496
14 1 26.620929
15 6 27.308307
15 5 27.309643
15 3 27.310006
15 1 27.310474
15 0 27.311718
15 2 27.309159
15 4 27.309697
15 13 27.307128
15 9 27.309109
15 7 27.309079
15 12 27.308643
15 14 27.307635
15 10 27.308216
15 8 27.308238
15 11 27.308112
16 3 27.337430
16 2 27.337952
16 6 27.336036
16 5 27.336571
16 15 27.337260
16 13 27.337023
16 14 27.337684
16 7 27.337322
16 8 27.327100
16 0 27.338740
16 1 27.338460
16 12 27.337834
16 11 27.321702
16 9 27.326741
16 4 27.337803
16 10 27.322692
17 3 29.217327
17 2 29.217905
17 1 29.216354
17 5 29.218112
17 0 29.212130
17 4 29.217830
17 15 29.215942
17 13 29.218444
17 6 29.217670
17 16 29.218159
17 9 29.218419
17 8 29.217705
17 12 29.217021
17 7 29.216884
17 11 29.217999
17 10 29.217571
17 14 29.216745
18 1 30.619062
18 3 30.622876
18 8 30.621876
18 17 30.615424
18 6 30.619400
18 15 30.620578
18 11 30.622292
18 12 30.620168
18 13 30.615529
18 2 30.621888
18 4 30.621319
18 7 30.621190
18 9 30.621683
18 14 30.616278
18 0 30.622620
18 16 30.622010
18 10 30.622219
18 5 30.621124
19 2 32.962842
19 3 32.962128
19 1 32.962500
19 18 32.963381
19 13 32.958315
19 16 32.963175
19 15 32.957915
19 14 32.957532
19 6 32.961790
19 0 32.965563
19 5 32.959719
19 12 32.958137
19 17 32.955576
19 7 32.961583
19 4 32.962110
19 9 32.956741
19 8 32.961855
19 10 32.958172
19 11 32.957552
20 2 35.272759
20 9 35.267825
20 14 35.266373
20 12 35.266181
20 13 35.266472
20 10 35.273020
20 17 35.271663
20 1 35.272325
20 0 35.273185
20 4 35.272345
20 16 35.273451
20 7 35.272909
20 15 35.266861
20 19 35.271456
20 8 35.273298
20 18 35.272985
20 11 35.271755
20 5 35.273400
20 3 35.272971
20 6 35.272155
21 19 35.902159
21 18 35.900496
21 16 35.901831
21 20 35.901193
21 1 35.903720
21 17 35.900678
21 3 35.901916
21 5 35.901355
21 10 35.902062
21 13 35.901333
21 2 35.901320
21 15 35.901432
21 14 35.901067
21 0 35.904414
21 9 35.901269
21 12 35.900917
21 8 35.903380
21 11 35.899382
21 4 35.900524
21 7 35.901462
21 6 35.900808
22 18 37.437406
22 17 37.438718
22 20 37.438340
22 19 37.433070
22 14 37.427517
22 3 37.433513
22 13 37.427811
22 16 37.438920
22 1 37.432946
22 10 37.434470
22 12 37.427681
22 8 37.434239
22 21 37.436187
22 11 37.434103
22 0 37.440347
22 15 37.427732
22 2 37.427877
22 4 37.429702
22 9 37.429359
22 7 37.428045
22 5 37.429982
22 6 37.428404
23 22 38.864716
23 21 38.864924
23 19 38.864292
23 0 38.864762
23 3 38.860815
23 20 38.864697
23 18 38.863972
23 5 38.861052
23 12 38.861668
23 16 38.864097
23 15 38.861813
23 17 38.863414
23 4 38.863841
23 2 38.864454
23 10 38.863870
23 8 38.864026
23 1 38.864476
23 14 38.861364
23 13 38.861842
23 11 38.864687
23 9 38.864445
23 7 38.862956
23 6 38.864248
24 22 41.857806
24 19 41.867088
24 23 41.856653
24 18 41.863196
24 21 41.858494
24 0 41.868190
24 20 41.853286
24 9 41.856184
24 1 41.863686
24 5 41.859391
24 8 41.852554
24 2 41.860280
24 4 41.860877
24 11 41.855648
24 7 41.859249
24 17 41.865355
