2 1 0.296095
2 0 0.295771
3 1 0.696914
3 2 0.696063
3 0 0.697142
4 0 0.827203
4 2 0.827053
4 1 0.827000
4 3 0.827282
5 3 1.062821
5 2 1.062563
5 1 1.062435
5 0 1.061776
5 4 1.062168
6 0 1.277904
6 3 1.279304
6 5 1.278400
6 4 1.277025
6 1 1.278632
6 2 1.278108
7 0 1.523480
7 4 1.523662
7 1 1.523395
7 2 1.523381
7 3 1.522783
7 5 1.522479
7 6 1.522809
8 6 1.612366
8 1 1.610950
8 3 1.611573
8 0 1.611167
8 2 1.612381
8 7 1.611684
8 4 1.612079
8 5 1.611223
9 2 1.956409
9 5 1.958824
9 6 1.957629
9 1 1.957776
9 0 1.958553
9 7 1.956712
9 4 1.957277
9 3 1.957065
9 8 1.956788
10 6 2.090705
10 0 2.091082
10 5 2.092303
10 7 2.089880
10 2 2.092488
10 4 2.090191
10 1 2.092450
10 9 2.092306
10 8 2.090629
10 3 2.089626
11 6 2.397656
11 0 2.398813
11 3 2.396840
11 7 2.398548
11 1 2.396627
11 2 2.397764
11 5 2.399248
11 10 2.394955
11 4 2.399322
11 8 2.394504
11 9 2.396306
12 1 2.475224
12 8 2.472192
12 3 2.474482
12 5 2.476589
12 0 2.473767
12 11 2.476176
12 10 2.476293
12 6 2.475454
12 7 2.474369
12 9 2.474026
12 4 2.473663
12 2 2.473665
13 7 4.679823
13 2 4.682386
13 12 4.674639
13 3 4.679946
13 6 4.680105
13 1 4.679578
13 0 4.682141
13 9 4.679616
13 5 4.681649
13 4 4.680368
13 8 4.678714
13 10 4.683463
13 11 4.681199
14 7 5.412975
14 1 5.413196
14 12 5.407854
14 4 5.415689
14 2 5.416767
14 8 5.412588
14 5 5.416171
14 13 5.407684
14 10 5.413746
14 9 5.414446
14 11 5.414538
14 6 5.413559
14 3 5.413830
14 0 5.413722
15 14 5.163540
15 2 5.171772
15 12 5.167285
15 7 5.177071
15 3 5.170579
15 9 5.171223
15 5 5.176844
15 11 5.175718
15 13 5.170272
15 0 5.173841
15 4 5.175034
15 10 5.173399
15 6 5.173288
15 1 5.170737
15 8 5.173940
16 2 5.716907
16 14 5.719292
16 11 5.715951
16 5 5.717575
16 13 5.725318
16 15 5.724208
16 12 5.724246
16 9 5.716822
16 10 5.718629
16 6 5.717141
16 3 5.719077
16 7 5.723528
16 0 5.717349
16 4 5.718294
16 8 5.715220
16 1 5.721500
17 13 5.764915
17 15 5.765920
17 12 5.751622
17 14 5.763574
17 3 5.766362
17 16 5.756001
17 0 5.767265
17 10 5.768810
17 2 5.764076
17 6 5.769565
17 11 5.768346
17 4 5.764518
17 7 5.767545
17 5 5.766903
17 9 5.766044
17 1 5.767582
17 8 5.768578
18 17 6.233217
18 4 6.242407
18 16 6.220989
18 14 6.243891
18 8 6.244785
18 15 6.245440
18 12 6.242789
18 3 6.248350
18 13 6.232817
18 11 6.248614
18 9 6.241363
18 10 6.244010
18 5 6.227426
18 0 6.245922
18 1 6.241848
18 7 6.246818
18 6 6.246496
18 2 6.244279
19 12 6.314351
19 13 6.329959
19 3 6.329202
19 18 6.302520
19 16 6.296102
19 8 6.332237
19 0 6.331680
19 14 6.330586
19 5 6.318749
19 15 6.331662
19 6 6.329858
19 17 6.309485
19 10 6.332619
19 7 6.332100
19 4 6.329026
19 1 6.333489
19 9 6.328994
19 2 6.328589
19 11 6.334246
20 10 7.223700
20 15 7.223471
20 6 7.223778
20 16 7.213732
20 13 7.219249
20 14 7.223276
20 7 7.218782
20 5 7.217975
20 8 7.215782
20 12 7.223280
20 18 7.214428
20 17 7.196206
20 19 7.209739
20 4 7.222220
20 3 7.218921
20 2 7.223085
20 11 7.220787
20 9 7.223956
20 1 7.223100
20 0 7.223749
21 9 7.261331
21 14 7.253177
21 20 7.247853
21 15 7.238973
21 13 7.238285
21 2 7.257538
21 19 7.252030
21 1 7.243520
21 4 7.258379
21 16 7.249985
21 17 7.247473
21 6 7.255464
21 18 7.252437
21 8 7.255440
21 5 7.240257
21 10 7.256540
21 12 7.261532
21 7 7.256506
21 11 7.258324
21 0 7.254582
21 3 7.241500
22 21 7.747754
22 5 7.762704
22 17 7.748607
22 20 7.736405
22 16 7.747762
22 12 7.759712
22 18 7.754760
22 15 7.763727
22 13 7.756235
22 14 7.753933
22 9 7.762798
22 6 7.761538
22 1 7.759891
22 0 7.758623
22 7 7.756011
22 11 7.760174
22 4 7.760863
22 3 7.756395
22 2 7.764407
22 8 7.764930
22 10 7.759574
22 19 7.755807
23 13 7.870291
23 12 7.871298
23 17 7.857103
23 15 7.869182
23 14 7.864137
23 19 7.862794
23 3 7.863336
23 20 7.858474
23 8 7.872492
23 6 7.866233
23 5 7.867814
23 21 7.865433
23 16 7.865975
23 11 7.863251
23 9 7.875504
23 18 7.861621
23 22 7.857651
23 2 7.873382
23 1 7.871704
23 0 7.874866
23 4 7.868283
23 7 7.875150
23 10 7.873025
24 13 8.412387
24 20 8.384239
24 6 8.408626
24 16 8.399109
24 23 8.399571
24 5 8.392255
24 4 8.393241
24 17 8.401823
24 10 8.412383
24 9 8.407859
24 3 8.415242
24 15 8.411831
24 1 8.406633
24 14 8.408924
24 12 8.410812
24 21 8.405328
24 8 8.413758
24 22 8.382051
24 11 8.412271
24 2 8.386504
24 0 8.408867
24 18 8.406357
24 7 8.412526
24 19 8.401008
