2 0 0.165494
2 1 0.165453
3 0 0.189895
3 1 0.189637
3 2 0.189605
4 2 0.321214
4 1 0.321015
4 3 0.320465
4 0 0.321286
5 3 0.348025
5 1 0.353577
5 0 0.353700
5 4 0.349437
5 2 0.349339
6 2 0.502599
6 0 0.503331
6 4 0.502674
6 5 0.499488
6 3 0.498430
6 1 0.501302
7 1 0.506510
7 2 0.506826
7 3 0.506429
7 6 0.505167
7 0 0.507252
7 4 0.506661
7 5 0.506518
8 2 0.649610
8 0 0.649706
8 7 0.649295
8 6 0.648350
8 4 0.649606
8 5 0.649498
8 1 0.649554
8 3 0.649118
9 3 0.661164
9 5 0.654245
9 2 0.661776
9 6 0.660314
9 4 0.661379
9 8 0.661878
9 1 0.661849
9 7 0.659799
9 0 0.662046
10 3 0.811666
10 5 0.812913
10 8 0.811960
10 9 0.810929
10 2 0.812367
10 0 0.813404
10 6 0.811781
10 7 0.811917
10 4 0.813016
10 1 0.812995
11 2 0.827029
11 10 0.825916
11 8 0.826776
11 0 0.826967
11 5 0.826790
11 4 0.827052
11 7 0.826378
11 6 0.825836
11 1 0.824877
11 9 0.826544
11 3 0.825410
12 1 0.985600
12 3 0.985556
12 10 0.985447
12 5 0.984923
12 4 0.986504
12 2 0.985689
12 7 0.985889
12 8 0.985418
12 6 0.983164
12 0 0.986437
12 9 0.985182
12 11 0.982643
13 12 1.207769
13 9 1.206280
13 4 1.207851
13 11 1.205188
13 6 1.204607
13 1 1.207841
13 8 1.206231
13 2 1.207810
13 5 1.207838
13 10 1.205223
13 7 1.207754
13 0 1.207774
13 3 1.207356
14 13 1.311726
14 12 1.322969
14 8 1.319240
14 6 1.317167
14 9 1.318078
14 1 1.320740
14 4 1.318010
14 7 1.318202
14 3 1.318751
14 2 1.320147
14 0 1.323084
14 10 1.312378
14 5 1.317272
14 11 1.319306
15 1 1.357624
15 4 1.357590
15 12 1.354048
15 7 1.350794
15 9 1.350102
15 8 1.350116
15 6 1.351368
15 5 1.354729
15 13 1.350763
15 2 1.354706
15 11 1.350047
15 3 1.352602
15 10 1.350050
15 0 1.357546
15 14 1.349731
16 14 1.501863
16 12 1.507069
16 15 1.507068
16 7 1.505620
16 3 1.506351
16 0 1.507118
16 13 1.507059
16 2 1.507039
16 9 1.506404
16 11 1.506921
16 8 1.506927
16 4 1.506891
16 10 1.506997
16 1 1.506988
16 5 1.506916
16 6 1.505751
17 12 1.506282
17 14 1.505456
17 16 1.498444
17 8 1.503338
17 13 1.505969
17 15 1.505246
17 4 1.506224
17 0 1.505958
17 3 1.503896
17 2 1.506238
17 1 1.506283
17 5 1.505995
17 11 1.503113
17 9 1.503483
17 7 1.506316
17 10 1.503306
17 6 1.502893
18 10 1.670002
18 12 1.673241
18 6 1.669124
18 14 1.670344
18 0 1.673325
18 1 1.672631
18 13 1.672767
18 7 1.665272
18 16 1.673193
18 8 1.672654
18 9 1.671709
18 5 1.670084
18 11 1.664278
18 15 1.673137
18 17 1.654449
18 4 1.670237
18 3 1.670837
18 2 1.653569
19 13 1.681609
19 4 1.695268
19 5 1.693774
19 7 1.695359
19 18 1.679081
19 6 1.692720
19 10 1.695312
19 15 1.683553
19 12 1.695262
19 14 1.678317
19 8 1.695300
19 1 1.694172
19 17 1.690942
19 16 1.690888
19 2 1.686551
19 11 1.676210
19 9 1.677169
19 3 1.694717
19 0 1.695459
20 18 1.849067
20 6 1.848744
20 13 1.847690
20 7 1.847222
20 8 1.846383
20 4 1.848815
20 19 1.849002
20 5 1.848762
20 17 1.848936
20 16 1.848947
20 14 1.847389
20 11 1.846006
20 12 1.848312
20 15 1.846922
20 2 1.851647
20 10 1.846386
20 0 1.851984
20 1 1.833608
20 3 1.848903
20 9 1.846539
21 17 1.872924
21 16 1.872992
21 6 1.869885
21 19 1.873009
21 14 1.848943
21 4 1.873132
21 3 1.872100
21 18 1.871158
21 2 1.872928
21 11 1.873126
21 13 1.872064
21 20 1.872973
21 8 1.873552
21 10 1.873019
21 15 1.871389
21 12 1.872059
21 1 1.859283
21 9 1.872992
21 7 1.873124
21 5 1.872956
21 0 1.873477
22 14 1.988402
22 0 1.992358
22 7 1.991039
22 3 1.992206
22 19 1.990926
22 17 1.992222
22 15 1.992372
22 1 1.986553
22 2 1.992318
22 9 1.992261
22 11 1.992352
22 8 1.992217
22 16 1.992285
22 5 1.992219
22 12 1.992244
22 21 1.992389
22 10 1.992100
22 4 1.992245
22 13 1.992323
22 18 1.977302
22 6 1.992194
22 20 1.992323
23 6 1.986073
23 11 2.003501
23 0 2.003570
23 5 1.985835
23 4 1.985807
23 7 1.985987
23 16 1.997593
23 17 1.996752
23 19 1.997638
23 3 2.003581
23 10 2.003503
23 21 1.997684
23 12 2.003443
23 1 2.003447
23 15 2.002196
23 18 1.997658
23 2 1.999264
23 8 2.003547
23 13 2.003578
23 22 1.988467
23 14 1.998155
23 20 1.997600
23 9 2.003191
24 14 2.189911
24 13 2.189907
24 23 2.189906
24 16 2.189887
24 3 2.189715
24 17 2.181096
24 6 2.177125
24 1 2.184384
24 5 2.177166
24 2 2.183454
24 8 2.189827
24 11 2.189856
24 9 2.189796
24 15 2.188698
24 19 2.189861
24 7 2.177030
24 12 2.189891
24 18 2.189654
24 0 2.189940
24 10 2.187680
24 22 2.189666
24 21 2.181332
24 20 2.189924
24 4 2.176939
